puma_id,statefip,puma,puma_name,cbsa,cbsa_name,overlap_pct,is_metro,is_micro
0100100,01,00100,"Lauderdale, Colbert & Franklin Counties",22520,"Florence-Muscle Shoals, AL",0.8244,TRUE,FALSE
0100200,01,00200,Limestone County,26620,"Huntsville, AL",1,TRUE,FALSE
0100300,01,00300,Morgan & Lawrence Counties--Decatur City,19460,"Decatur, AL",1,TRUE,FALSE
0100401,01,00401,Madison County (North & East)--Huntsville City (East),26620,"Huntsville, AL",1,TRUE,FALSE
0100402,01,00402,"Huntsville (North & Far West), Madison (East) & Triana Cities",26620,"Huntsville, AL",1,TRUE,FALSE
0100403,01,00403,Huntsville City (Central & South),26620,"Huntsville, AL",1,TRUE,FALSE
0100501,01,00501,Marshall & Madison (Far Southeast) Counties,10700,"Albertville, AL",0.8779,TRUE,TRUE
0100600,01,00600,DeKalb & Jackson Counties,22840,"Fort Payne, AL",0.5766,TRUE,TRUE
0100700,01,00700,Etowah & Cherokee Counties,23460,"Gadsden, AL",0.8055,TRUE,FALSE
0100800,01,00800,Calhoun County,11500,"Anniston-Oxford, AL",1,TRUE,FALSE
0100900,01,00900,St. Clair & Blount Counties,13820,"Birmingham-Hoover, AL",1,TRUE,FALSE
0101000,01,01000,"Cullman, Marion & Winston Counties",18980,"Cullman, AL",0.6243,TRUE,TRUE
0101100,01,01100,West Alabama,,Non-metropolitan,,FALSE,FALSE
0101201,01,01201,Tuscaloosa County (Outer)--Northport City (North & West),46220,"Tuscaloosa, AL",1,TRUE,FALSE
0101202,01,01202,Tuscaloosa & Northport (Southeast) Cities,46220,"Tuscaloosa, AL",1,TRUE,FALSE
0101301,01,01301,"Jefferson (Northwest) & Walker Counties--Adamsville, Warrior & Graysville Cities",27530,"Jasper, AL",0.5642,TRUE,
0101401,01,01401,"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities",13820,"Birmingham-Hoover, AL",1,TRUE,FALSE
0101402,01,01402,"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities",13820,"Birmingham-Hoover, AL",1,TRUE,FALSE
0101403,01,01403,Birmingham City,13820,"Birmingham-Hoover, AL",1,TRUE,FALSE
0101404,01,01404,"Jefferson County (Southeast)--Hoover (North), Vestavia Hills & Homewood Cities",13820,"Birmingham-Hoover, AL",1,TRUE,FALSE
0101501,01,01501,"Shelby County (North)--Hoover (South), Alabaster (North) & Pelham Cities",13820,"Birmingham-Hoover, AL",1,TRUE,FALSE
0101502,01,01502,Shelby (South and East) and Chilton Counties--Alabaster (South) & Chelsea Cities,13820,"Birmingham-Hoover, AL",1,TRUE,FALSE
0101600,01,01600,"Talladega, Randolph, Cleburne & Clay Counties",45180,"Talladega-Sylacauga, AL",0.6158,TRUE,TRUE
0101700,01,01700,"Autauga, Dallas, Lowndes & Perry Counties",33860,"Montgomery, AL",0.5954,TRUE,FALSE
0101801,01,01801,Montgomery City (West),33860,"Montgomery, AL",1,TRUE,FALSE
0101802,01,01802,Montgomery City (East) & Pike Road Town (Northwest),33860,"Montgomery, AL",1,TRUE,FALSE
0101901,01,01901,Elmore & Montgomery (South & Far East) Counties,33860,"Montgomery, AL",1,TRUE,FALSE
0102000,01,02000,"Tallapoosa, Chambers, Macon, Coosa & Bullock Counties",,Non-metropolitan,,FALSE,FALSE
0102101,01,02101,Lee County (West)--Auburn & Opelika Cities,12220,"Auburn-Opelika, AL",1,TRUE,FALSE
0102201,01,02201,Lee (East) & Russell Counties--Phenix City & Smiths Station Cities,17980,"Columbus, GA-AL",0.5609,TRUE,FALSE
0102300,01,02300,"Houston, Geneva & Henry Counties--Dothan City",20020,"Dothan, AL",1,TRUE,FALSE
0102400,01,02400,Coffee & Dale Counties,21460,"Enterprise, AL",0.5201,TRUE,TRUE
0102500,01,02500,"Covington, Pike, Barbour, Butler & Crenshaw Counties",,Non-metropolitan,,FALSE,FALSE
0102600,01,02600,Southwest Alabama,,Non-metropolitan,,FALSE,FALSE
0102701,01,02701,"Baldwin County (North)--Daphne, Fairhope & Spanish Fort Cities",19300,"Daphne-Fairhope-Foley, AL",1,TRUE,FALSE
0102702,01,02702,"Baldwin County (South)--Foley, Gulf Shores & Robertsdale Cities",19300,"Daphne-Fairhope-Foley, AL",1,TRUE,FALSE
0102801,01,02801,Mobile County (Outer)--Prichard & Saraland Cities,33660,"Mobile, AL",1,TRUE,FALSE
0102802,01,02802,Mobile City (West) & Tillmans Corner CDP,33660,"Mobile, AL",1,TRUE,FALSE
0102803,01,02803,Mobile City (East),33660,"Mobile, AL",1,TRUE,FALSE
0200101,02,00101,Anchorage Municipality (North),11260,"Anchorage, AK",1,TRUE,FALSE
0200102,02,00102,Anchorage Municipality (South),11260,"Anchorage, AK",1,TRUE,FALSE
0200200,02,00200,Matanuska-Susitna & Kenai Peninsula Boroughs,11260,"Anchorage, AK",0.6455,TRUE,FALSE
0200300,02,00300,"Greater Fairbanks, Greater Juneau, Ketchikan Gateway Borough & Road-Connected Alaska",21820,"Fairbanks, AK",0.5857,TRUE,FALSE
0200400,02,00400,Subsistence Alaska,,Non-metropolitan,,FALSE,FALSE
0400101,04,00101,Maricopa County--Mesa City (East),38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400102,04,00102,Maricopa County--Mesa City (North Central),38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400103,04,00103,Maricopa County--Mesa City (West),38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400104,04,00104,Maricopa County--Mesa City (South Central),38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400105,04,00105,Maricopa County--Gilbert Town (North),38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400106,04,00106,Maricopa County--Chandler City (Northeast),38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400107,04,00107,Maricopa County--Chandler City (South),38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400108,04,00108,Maricopa County--Tempe (South) & Chandler (Northwest) Cities,38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400109,04,00109,Maricopa County--Tempe City (North),38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400110,04,00110,Maricopa County--Scottsdale City (Southwest) & Paradise Valley Town,38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400111,04,00111,Maricopa County (Northeast)--Scottsdale City (Southeast) & Fountain Hills Town,38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400112,04,00112,"Maricopa County--Scottsdale (North), Phoenix (Far Northeast) Cities & Cave Creek",38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400113,04,00113,Phoenix City (Northeast),38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400114,04,00114,Phoenix City (Northeast Central),38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400115,04,00115,Phoenix City (Northwest Central),38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400116,04,00116,Phoenix City (Uptown),38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400117,04,00117,Phoenix City (East),38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400118,04,00118,Phoenix City--Downtown & Sky Harbor International Airport,38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400119,04,00119,Phoenix City (South),38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400120,04,00120,Phoenix City--Ahwatukee & South Mountain,38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400121,04,00121,Phoenix (Southwest) & Tolleson Cities,38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400122,04,00122,Phoenix City--Maryvale (East),38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400123,04,00123,Phoenix City--Maryvale (West),38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400124,04,00124,Maricopa County--Glendale City (South),38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400125,04,00125,Phoenix City (West),38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400126,04,00126,Maricopa County--Glendale City (North),38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400127,04,00127,Maricopa County--Peoria City (South & Central),38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400128,04,00128,Phoenix City (North),38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400129,04,00129,Phoenix (Far North) & Peoria (Northwest) Cities,38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400130,04,00130,Maricopa County--El Mirage & Sun City,38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400131,04,00131,Maricopa County--Surprise City (Central),38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400132,04,00132,"Maricopa County--Goodyear, Glendale (West) & Litchfield Park (Northwest) Cities",38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400133,04,00133,Maricopa County--Avondale (Central) & Litchfield Park (Central) Cities,38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400134,04,00134,Maricopa County (West) & Gila River Indian Community (Northwest),38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400135,04,00135,Maricopa County--Gilbert (South) & Queen Creek Towns,38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400400,04,00400,"Gila, Graham, Greenlee Counties",37740,"Payson, AZ",0.5255,TRUE,TRUE
0400500,04,00500,Coconino County,22380,"Flagstaff, AZ",1,TRUE,FALSE
0400601,04,00601,Mohave County North--City of Kingman & Bullhead City,29420,"Lake Havasu City-Kingman, AZ",1,TRUE,FALSE
0400602,04,00602,Mohave County South--Lake Havasu City,29420,"Lake Havasu City-Kingman, AZ",1,TRUE,FALSE
0400701,04,00701,"La Paz & Yuma Counties--Parker, Quartzsite, Wellton Somerton & San Luis Cities",49740,"Yuma, AZ",0.8449,TRUE,FALSE
0400803,04,00803,Pinal County (North)--Apache Junction City,38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400805,04,00805,"Pinal County (Central)--Florence Town, Eloy (Northeast) & Coolidge Cities",38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400807,04,00807,"Pinal County (West)--Maricopa, Casa Grande & Eloy (Southeast) Cities",38060,"Phoenix-Mesa-Chandler, AZ",1,TRUE,FALSE
0400900,04,00900,Cochise & Santa Cruz Counties--Sierra Vista City,43420,"Sierra Vista-Douglas, AZ",0.7246,TRUE,FALSE
0401000,04,01000,Navajo & Apache Counties,43320,"Show Low, AZ",0.6178,TRUE,TRUE
0401101,04,01101,Yuma County--Yuma City,49740,"Yuma, AZ",1,TRUE,FALSE
0401901,04,01901,Pima County (West),46060,"Tucson, AZ",1,TRUE,FALSE
0401902,04,01902,Tucson City (West) & Marana Town,46060,"Tucson, AZ",1,TRUE,FALSE
0401903,04,01903,Pima County (North Central)--Oro Valley Town,46060,"Tucson, AZ",0.9072,TRUE,FALSE
0401904,04,01904,Pima County (Northeast),46060,"Tucson, AZ",1,TRUE,FALSE
0401905,04,01905,Pima County (Southeast)--Tucson City (Far Southeast) & Sahuarita Town,46060,"Tucson, AZ",1,TRUE,FALSE
0401906,04,01906,Tucson City (Northeast),46060,"Tucson, AZ",1,TRUE,FALSE
0401907,04,01907,Tucson City (Northwest),46060,"Tucson, AZ",1,TRUE,FALSE
0401908,04,01908,Tucson City (South),46060,"Tucson, AZ",1,TRUE,FALSE
0401909,04,01909,Tucson City (Southeast),46060,"Tucson, AZ",1,TRUE,FALSE
0402502,04,02502,Yavapai Urban,39150,"Prescott Valley-Prescott, AZ",1,TRUE,FALSE
0402503,04,02503,Yavapai Rural,39150,"Prescott Valley-Prescott, AZ",1,TRUE,FALSE
0500101,05,00101,Benton County (Outer),22220,"Fayetteville-Springdale-Rogers, AR",1,TRUE,FALSE
0500102,05,00102,Benton County (Central)--Bentonville & Rogers Cities,22220,"Fayetteville-Springdale-Rogers, AR",1,TRUE,FALSE
0500201,05,00201,Washington County (Outer)--Springdale City,22220,"Fayetteville-Springdale-Rogers, AR",1,TRUE,FALSE
0500202,05,00202,Washington County (Central)--Fayetteville City,22220,"Fayetteville-Springdale-Rogers, AR",1,TRUE,FALSE
0500300,05,00300,"Baxter, Boone & Carroll Counties",,Non-metropolitan,,FALSE,FALSE
0500400,05,00400,"Independence, Cleburne & Van Buren Counties",,Non-metropolitan,,FALSE,FALSE
0500500,05,00500,Northeast Arkansas,,Non-metropolitan,,FALSE,FALSE
0500600,05,00600,East Arkansas,,Non-metropolitan,,FALSE,FALSE
0500700,05,00700,Craighead & Poinsett Counties,27860,"Jonesboro, AR",1,TRUE,FALSE
0500800,05,00800,"White, Lonoke & Woodruff Counties",42620,"Searcy, AR",0.6684,TRUE,TRUE
0500900,05,00900,Faulkner & Lonoke Counties,30780,"Little Rock-North Little Rock-Conway, AR",1,TRUE,FALSE
0501000,05,01000,"Pope, Johnson & Conway Counties",40780,"Russellville, AR",0.6429,TRUE,TRUE
0501100,05,01100,"Sebastian, Crawford & Franklin Counties",22900,"Fort Smith, AR-OK",1,TRUE,FALSE
0501200,05,01200,West Arkansas,,Non-metropolitan,,FALSE,FALSE
0501300,05,01300,West Central Arkansas,26300,"Hot Springs, AR",0.578,TRUE,FALSE
0501400,05,01400,"Saline, Grant & Perry Counties",30780,"Little Rock-North Little Rock-Conway, AR",1,TRUE,FALSE
0501501,05,01501,"Pulaski County (Outer)--North Little Rock, Sherwood & Jacksonville Cities",30780,"Little Rock-North Little Rock-Conway, AR",1,TRUE,FALSE
0501502,05,01502,Pulaski County (Central)--Little Rock City,30780,"Little Rock-North Little Rock-Conway, AR",1,TRUE,FALSE
0501600,05,01600,Southeast Arkansas,38220,"Pine Bluff, AR",0.5059,TRUE,TRUE
0501700,05,01700,Southwest Arkansas,,Non-metropolitan,,FALSE,FALSE
0600101,06,00101,Alameda County (North)--Berkeley & Albany Cities,41860,"San Francisco-Oakland-Berkeley, CA",1,TRUE,FALSE
0600111,06,00111,Alameda County (Northwest)--Oakland City (Downtown/West Oakland/North Oakland),41860,"San Francisco-Oakland-Berkeley, CA",1,TRUE,FALSE
0600112,06,00112,Alameda County (Northwest)--Oakland City (Oakland Hills),41860,"San Francisco-Oakland-Berkeley, CA",1,TRUE,FALSE
0600113,06,00113,Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland),41860,"San Francisco-Oakland-Berkeley, CA",1,TRUE,FALSE
0600114,06,00114,"Alameda County (West)--San Leandro, Alameda, Emeryville & Piedmont Cities",41860,"San Francisco-Oakland-Berkeley, CA",1,TRUE,FALSE
0600115,06,00115,Alameda County (Northwest)--Castro Valley & Ashland,41860,"San Francisco-Oakland-Berkeley, CA",1,TRUE,FALSE
0600116,06,00116,Alameda County (Central)--Hayward City (East),41860,"San Francisco-Oakland-Berkeley, CA",1,TRUE,FALSE
0600117,06,00117,"Alameda County (South)--Newark, Union City (West) & Fremont (West) Cities",41860,"San Francisco-Oakland-Berkeley, CA",1,TRUE,FALSE
0600118,06,00118,Alameda County (South)--Fremont (Northeast) & Union City (East) Cities,41860,"San Francisco-Oakland-Berkeley, CA",1,TRUE,FALSE
0600119,06,00119,Alameda County (Central)--Pleasanton & Dublin (West) Cities,41860,"San Francisco-Oakland-Berkeley, CA",1,TRUE,FALSE
0600120,06,00120,Alameda County (East)--Livermore & Dublin (East) Cities,41860,"San Francisco-Oakland-Berkeley, CA",1,TRUE,FALSE
0600121,06,00121,Alameda County (South)--Fremont City (Southeast),41860,"San Francisco-Oakland-Berkeley, CA",1,TRUE,FALSE
0600122,06,00122,Alameda County (West)--Hayward City (West),41860,"San Francisco-Oakland-Berkeley, CA",1,TRUE,FALSE
0600123,06,00123,Alameda County (Northwest)--Oakland City (San Antonio/Fruitvale),41860,"San Francisco-Oakland-Berkeley, CA",1,TRUE,FALSE
0600300,06,00300,"Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties",,Non-metropolitan,,FALSE,FALSE
0600700,06,00700,Butte County--Chico City,17020,"Chico, CA",1,TRUE,FALSE
0601100,06,01100,"Colusa, Glenn, Tehama & Trinity Counties",,Non-metropolitan,,FALSE,FALSE
0601301,06,01301,Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities,41860,"San Francisco-Oakland-Berkeley, CA",1,TRUE,FALSE
0601305,06,01305,Contra Costa County (South)--San Ramon City & Danville Town,41860,"San Francisco-Oakland-Berkeley, CA",1,TRUE,FALSE
0601308,06,01308,Contra Costa County (Northeast)--Antioch City,41860,"San Francisco-Oakland-Berkeley, CA",1,TRUE,FALSE
0601309,06,01309,Contra Costa County (East)--Brentwood & Oakley Cities,41860,"San Francisco-Oakland-Berkeley, CA",1,TRUE,FALSE
0601310,06,01310,"Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities P",41860,"San Francisco-Oakland-Berkeley, CA",1,TRUE,FALSE
0601311,06,01311,"Contra Costa County (West)--Concord (West), Martinez & Pleasant Hill Cities",41860,"San Francisco-Oakland-Berkeley, CA",1,TRUE,FALSE
0601312,06,01312,"Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities",41860,"San Francisco-Oakland-Berkeley, CA",1,TRUE,FALSE
0601313,06,01313,"Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities",41860,"San Francisco-Oakland-Berkeley, CA",1,TRUE,FALSE
0601314,06,01314,Contra Costa County (North)--Pittsburg & Concord (North) Cities,41860,"San Francisco-Oakland-Berkeley, CA",1,TRUE,FALSE
0601500,06,01500,"Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties",,Non-metropolitan,,FALSE,FALSE
0601700,06,01700,"El Dorado County--El Dorado Hills, South Lake Tahoe City & Placerville City",40900,"Sacramento-Roseville-Folsom, CA",1,TRUE,FALSE
0601901,06,01901,"Fresno County (West)--Selma, Kerman & Coalinga Cities",23420,"Fresno, CA",1,TRUE,FALSE
0601902,06,01902,Fresno County (North Central)--Fresno City (North),23420,"Fresno, CA",1,TRUE,FALSE
0601903,06,01903,Fresno County (Central)--Fresno City (East Central),23420,"Fresno, CA",1,TRUE,FALSE
0601904,06,01904,Fresno County (Central)--Fresno City (Southwest),23420,"Fresno, CA",1,TRUE,FALSE
0601905,06,01905,Fresno County (Central)--Fresno City (Southeast),23420,"Fresno, CA",1,TRUE,FALSE
0601906,06,01906,Fresno County (Central)--Clovis City,23420,"Fresno, CA",1,TRUE,FALSE
0601907,06,01907,"Fresno County (East)--Sanger, Reedley & Parlier Cities",23420,"Fresno, CA",1,TRUE,FALSE
0602300,06,02300,Humboldt County,21700,"Eureka-Arcata, CA",1,TRUE,TRUE
0602500,06,02500,Imperial County--El Centro City,20940,"El Centro, CA",1,TRUE,FALSE
0602903,06,02903,Kern County (Central)--Bakersfield City (Northeast),12540,"Bakersfield, CA",1,TRUE,FALSE
0602904,06,02904,Kern County (Central)--Bakersfield City (Southeast),12540,"Bakersfield, CA",1,TRUE,FALSE
0602905,06,02905,"Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities",12540,"Bakersfield, CA",1,TRUE,FALSE
0602906,06,02906,"Kern County (West)--Delano, Wasco & Shafter Cities",12540,"Bakersfield, CA",1,TRUE,FALSE
0602907,06,02907,Kern County (Central)--Bakersfield City (Northwest) & Rosedale,12540,"Bakersfield, CA",1,TRUE,FALSE
0602908,06,02908,Kern County (Central)--Bakersfield City (Southwest),12540,"Bakersfield, CA",1,TRUE,FALSE
0603100,06,03100,Kings County--Hanford City,25260,"Hanford-Corcoran, CA",1,TRUE,FALSE
0603300,06,03300,Lake & Mendocino Counties,46380,"Ukiah, CA",0.5734,TRUE,TRUE
0603703,06,03703,Los Angeles County (North Central)--Lancaster City,31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603704,06,03704,Los Angeles County (North Central)--Palmdale City,31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603705,06,03705,Los Angeles County (North)--LA City (Northwest/Chatsworth & Porter Ranch),31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603706,06,03706,Los Angeles County (North)--LA City (North Central/Granada Hills & Sylmar),31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603707,06,03707,Los Angeles County--LA (North Central/Arleta & Pacoima) & San Fernando Cities,31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603708,06,03708,"Los Angeles County (North)--LA City (Northeast/Sunland, Sun Valley & Tujunga)",31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603709,06,03709,Los Angeles County (Central)--San Gabriel Valley Region (North),31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603710,06,03710,"Los Angeles County--Baldwin Park, Azusa, Duarte & Irwindale Cities",31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603711,06,03711,"Los Angeles County (East Central)--Glendora, Claremont, San Dimas & La Verne Cities P",31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603712,06,03712,Los Angeles County (East Central)--Pomona City,31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603713,06,03713,Los Angeles County (East Central)--Covina & Walnut Cities,31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603714,06,03714,"Los Angeles County--Diamond Bar, La Habra Heights (East) Cities & Rowland Heights PUM",31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603715,06,03715,Los Angeles County (East Central)--West Covina City,31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603716,06,03716,Los Angeles County (East Central)--La Puente & Industry Cities,31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603717,06,03717,"Los Angeles County (East Central)--Arcadia, San Gabriel & Temple City Cities",31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603718,06,03718,Los Angeles County (Central)--Pasadena City,31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603719,06,03719,Los Angeles County (Central)--Glendale City,31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603720,06,03720,Los Angeles County (Central)--Burbank City,31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603721,06,03721,Los Angeles County (North)--LA City (Northeast/North Hollywood & Valley Village),31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603722,06,03722,Los Angeles County (Northwest)--LA City (North Central/Van Nuys & North Sherman Oaks),31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603723,06,03723,Los Angeles County (North)--LA City (North Central/Mission Hills & Panorama City) PUM,31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603724,06,03724,Los Angeles County (Northwest)--LA City (Northwest/Encino & Tarzana),31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603725,06,03725,"Los Angeles County--LA City (Northwest/Canoga Park, Winnetka & Woodland Hills)",31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603728,06,03728,Los Angeles County (Southwest)--Santa Monica City,31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603730,06,03730,Los Angeles County (West Central)--LA City (Central/Hancock Park & Mid-Wilshire),31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603731,06,03731,Los Angeles County (Central)--West Hollywood & Beverly Hills Cities,31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603732,06,03732,Los Angeles County (Central)--LA City (East Central & Hollywood),31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603733,06,03733,Los Angeles County (Central)--LA City (Central/Koreatown),31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603734,06,03734,"Los Angeles County--LA City (East Central/Silver Lake, Echo Park & Westlake)",31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603735,06,03735,"Los Angeles County--LA City (Mount Washington, Highland Park & Glassell Park)",31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603736,06,03736,Los Angeles County (Central)--Alhambra & South Pasadena Cities,31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603737,06,03737,Los Angeles County (Central)--Monterey Park & Rosemead Cities,31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603738,06,03738,Los Angeles County (Central)--El Monte & South El Monte Cities,31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603739,06,03739,Los Angeles County (Southeast)--Whittier City & Hacienda Heights,31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603740,06,03740,Los Angeles County (Central)--Pico Rivera & Montebello Cities,31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603741,06,03741,"Los Angeles County (Central)--Bell Gardens, Bell, Maywood, Cudahy & Commerce Cities P",31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603742,06,03742,"Los Angeles County (Central)--Huntington Park City, Florence-Graham & Walnut Park PUM",31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603743,06,03743,Los Angeles County (Central)--East Los Angeles,31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603744,06,03744,Los Angeles County (Central)--LA City (East Central/Central City & Boyle Heights) PUM,31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603745,06,03745,Los Angeles County (Central)--LA City (Southeast/East Vernon),31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603746,06,03746,Los Angeles County--LA City (Central/Univ. of Southern California & Exposition Park),31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603747,06,03747,Los Angeles County (Central)--LA City (Central/West Adams & Baldwin Hills),31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603748,06,03748,Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities,31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603750,06,03750,Los Angeles County (South Central)--LA City (South Central/Westmont),31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603751,06,03751,Los Angeles County (South Central)--LA City (South Central/Watts),31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603752,06,03752,Los Angeles County (South)--South Gate & Lynwood Cities,31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603753,06,03753,Los Angeles County (South)--Downey City,31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603754,06,03754,Los Angeles County (Southeast)--La Mirada & Santa Fe Springs Cities,31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603757,06,03757,Los Angeles County (South Central)--Compton City & West Rancho Dominquez,31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603758,06,03758,"Los Angeles County (South Central)--Gardena, Lawndale Cities & West Athens",31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
0603759,06,03759,Los Angeles County (South Central)--Hawthorne City,31080,"Los Angeles-Long Beach-Anaheim, CA",1,TRUE,FALSE
